Ngày,Giá điều chỉnh,Giá đóng cửa,Giá bình quân,Giá tham chiếu,Giá mở cửa,Giá cao nhất,Giá thấp nhất,Change_Value,Change_Percent,KL,GT
2015-04-08,4.3,4.3,4.3,4.3,4.4,4.4,4.2,0.0,0.0,20050.0,84000000.0
2015-04-09,4.4,4.4,4.4,4.3,4.1,4.4,4.1,0.1,2.33,3540.0,15000000.0
2015-04-10,4.4,4.4,4.4,4.4,4.4,4.4,4.3,0.0,0.0,5670.0,24000000.0
2015-04-13,4.3,4.3,4.3,4.4,4.3,4.5,4.3,-0.1,-2.27,27880.0,121000000.0
2015-04-14,4.3,4.3,4.3,4.3,4.3,4.3,4.0,0.0,0.0,58710.0,242000000.0
2015-04-15,4.3,4.3,4.3,4.3,4.2,4.3,4.0,0.0,0.0,710.0,3000000.0
2015-04-16,4.5,4.5,4.5,4.3,4.3,4.5,4.0,0.2,4.65,146070.0,600000000.0
2015-04-17,4.2,4.2,4.2,4.5,4.3,4.4,4.2,-0.3,-6.67,40600.0,172000000.0
2015-04-20,4.2,4.2,4.2,4.2,4.1,4.3,4.1,0.0,0.0,43650.0,182000000.0
2015-04-21,4.1,4.1,4.1,4.2,4.1,4.2,4.1,-0.1,-2.38,3110.0,13000000.0
2015-04-22,3.9,3.9,3.9,4.1,3.9,3.9,3.9,-0.2,-4.88,15970.0,62000000.0
2015-04-23,3.7,3.7,3.7,3.9,3.7,3.7,3.7,-0.2,-5.13,35780.0,132000000.0
2015-04-24,3.5,3.5,3.5,3.7,3.5,3.6,3.5,-0.2,-5.41,148250.0,519000000.0
2015-04-27,3.6,3.6,3.6,3.5,3.4,3.6,3.4,0.1,2.86,31100.0,109000000.0
2015-05-04,3.4,3.4,3.4,3.6,3.5,3.5,3.4,-0.2,-5.56,23830.0,81000000.0
2015-05-05,3.6,3.6,3.6,3.4,3.3,3.6,3.2,0.2,5.88,72380.0,237000000.0
2015-05-06,3.4,3.4,3.4,3.6,3.6,3.6,3.4,-0.2,-5.56,22320.0,76000000.0
2015-05-07,3.3,3.3,3.3,3.4,3.3,3.3,3.2,-0.1,-2.94,78790.0,254000000.0
2015-05-08,3.4,3.4,3.4,3.3,3.2,3.4,3.2,0.1,3.03,7180.0,24000000.0
2015-05-11,3.4,3.4,3.4,3.4,3.4,3.4,3.4,0.0,0.0,8480.0,29000000.0
2015-05-12,3.2,3.2,3.2,3.4,3.4,3.4,3.2,-0.2,-5.88,59820.0,197000000.0
2015-05-13,3.4,3.4,3.4,3.2,3.2,3.4,3.2,0.2,6.25,21490.0,69000000.0
2015-05-14,3.4,3.4,3.4,3.4,3.2,3.4,3.2,0.0,0.0,13000.0,43000000.0
2015-05-15,3.3,3.3,3.3,3.4,3.2,3.3,3.2,-0.1,-2.94,175780.0,563000000.0
2015-05-18,3.3,3.3,3.3,3.3,3.3,3.3,3.2,0.0,0.0,21290.0,69000000.0
2015-05-19,3.3,3.3,3.3,3.3,3.3,3.3,3.2,0.0,0.0,3610.0,12000000.0
2015-05-20,3.3,3.3,3.3,3.3,3.2,3.3,3.1,0.0,0.0,83320.0,262000000.0
2015-05-21,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0.0,0.0,23580.0,78000000.0
2015-05-22,3.4,3.4,3.4,3.3,3.4,3.4,3.2,0.1,3.03,27580.0,91000000.0
2015-05-25,3.4,3.4,3.4,3.4,3.3,3.4,3.2,0.0,0.0,57500.0,188000000.0
2015-05-26,3.3,3.3,3.3,3.4,3.4,3.4,3.2,-0.1,-2.94,57950.0,186000000.0
2015-05-27,3.3,3.3,3.3,3.3,3.2,3.3,3.1,0.0,0.0,41460.0,131000000.0
2015-05-28,3.2,3.2,3.2,3.3,3.1,3.3,3.1,-0.1,-3.03,35410.0,113000000.0
2015-05-29,3.2,3.2,3.2,3.2,3.2,3.3,3.2,0.0,0.0,30160.0,97000000.0
2015-06-01,3.2,3.2,3.2,3.2,3.1,3.2,3.1,0.0,0.0,8410.0,27000000.0
2015-06-02,3.2,3.2,3.2,3.2,3.1,3.2,3.1,0.0,0.0,27840.0,87000000.0
2015-06-03,3.3,3.3,3.3,3.2,3.2,3.3,3.1,0.1,3.12,68420.0,213000000.0
2015-06-04,3.3,3.3,3.3,3.3,3.2,3.3,3.2,0.0,0.0,5010.0,16000000.0
2015-06-05,3.2,3.2,3.2,3.3,3.2,3.3,3.2,-0.1,-3.03,6770.0,22000000.0
2015-06-08,3.2,3.2,3.2,3.2,3.2,3.3,3.2,0.0,0.0,17680.0,57000000.0
2015-06-09,3.3,3.3,3.3,3.2,3.2,3.3,3.2,0.1,3.12,46470.0,149000000.0
2015-06-10,3.2,3.2,3.2,3.3,3.1,3.2,3.1,-0.1,-3.03,41260.0,128000000.0
2015-06-11,3.2,3.2,3.2,3.2,3.2,3.2,3.1,0.0,0.0,13340.0,42000000.0
2015-06-12,3.2,3.2,3.2,3.2,3.2,3.2,3.2,0.0,0.0,560.0,2000000.0
2015-06-15,3.1,3.1,3.1,3.2,3.1,3.2,3.1,-0.1,-3.13,14890.0,47000000.0
2015-06-16,3.2,3.2,3.2,3.1,3.1,3.2,3.1,0.1,3.23,32710.0,102000000.0
2015-06-17,3.1,3.1,3.1,3.2,3.2,3.2,3.1,-0.1,-3.13,25760.0,81000000.0
2015-06-18,3.2,3.2,3.2,3.1,3.1,3.2,3.1,0.1,3.23,47410.0,147000000.0
2015-06-19,3.3,3.3,3.3,3.2,3.2,3.3,3.1,0.1,3.12,38380.0,122000000.0
2015-06-22,3.2,3.2,3.2,3.3,3.3,3.3,3.2,-0.1,-3.03,35930.0,115000000.0
2015-06-23,3.2,3.2,3.2,3.2,3.2,3.2,3.1,0.0,0.0,43730.0,138000000.0
2015-06-24,3.3,3.3,3.3,3.2,3.2,3.3,3.2,0.1,3.12,54760.0,177000000.0
2015-06-25,3.3,3.3,3.3,3.3,3.2,3.3,3.2,0.0,0.0,4100.0,13000000.0
2015-06-26,3.2,3.2,3.2,3.3,3.2,3.2,3.1,-0.1,-3.03,32560.0,102000000.0
2015-06-29,3.0,3.0,3.0,3.2,3.2,3.2,3.0,-0.2,-6.25,28310.0,88000000.0
2015-06-30,3.2,3.2,3.2,3.0,3.2,3.2,3.2,0.2,6.67,20.0,0.0
2015-07-01,3.2,3.2,3.2,3.2,3.2,3.2,3.0,0.0,0.0,33560.0,104000000.0
2015-07-02,3.0,3.0,3.0,3.2,3.2,3.2,3.0,-0.2,-6.25,90.0,0.0
2015-07-03,3.2,3.2,3.2,3.0,3.2,3.2,3.1,0.2,6.67,26340.0,82000000.0
2015-07-06,3.1,3.1,3.1,3.2,3.2,3.2,3.1,-0.1,-3.13,8130.0,25000000.0
2015-07-07,3.2,3.2,3.2,3.1,3.1,3.3,3.1,0.1,3.23,78350.0,254000000.0
2015-07-08,3.2,3.2,3.2,3.2,3.2,3.3,3.1,0.0,0.0,81710.0,253000000.0
2015-07-09,3.2,3.2,3.2,3.2,3.2,3.2,3.2,0.0,0.0,0.0,0.0
2015-07-10,3.2,3.2,3.2,3.2,3.1,3.2,3.1,0.0,0.0,2040.0,6000000.0
2015-07-13,3.1,3.1,3.1,3.2,3.2,3.2,3.0,-0.1,-3.13,32750.0,101000000.0
2015-07-14,2.9,2.9,2.9,3.1,3.0,3.1,2.9,-0.2,-6.45,34710.0,105000000.0
2015-07-15,3.0,3.0,3.0,2.9,3.0,3.1,3.0,0.1,3.45,15570.0,47000000.0
2015-07-16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1000.0,3000000.0
2015-07-17,3.1,3.1,3.1,3.0,3.1,3.1,3.1,0.1,3.33,160.0,0.0
2015-07-20,3.0,3.0,3.0,3.1,3.0,3.1,3.0,-0.1,-3.23,11920.0,36000000.0
2015-07-21,3.0,3.0,3.0,3.0,3.0,3.0,2.9,0.0,0.0,57030.0,166000000.0
2015-07-22,3.0,3.0,3.0,3.0,2.9,3.0,2.8,0.0,0.0,23000.0,67000000.0
2015-07-23,2.9,2.9,2.9,3.0,2.9,3.0,2.8,-0.1,-3.33,16980.0,49000000.0
2015-07-24,2.9,2.9,2.9,2.9,2.9,3.0,2.8,0.0,0.0,18040.0,52000000.0
2015-07-27,2.8,2.8,2.8,2.9,2.8,2.8,2.8,-0.1,-3.45,25800.0,72000000.0
2015-07-28,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,9100.0,25000000.0
2015-07-29,2.8,2.8,2.8,2.8,2.8,2.9,2.8,0.0,0.0,1010.0,3000000.0
2015-07-30,2.8,2.8,2.8,2.8,2.7,2.8,2.7,0.0,0.0,69290.0,187000000.0
2015-07-31,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,370.0,1000000.0
2015-08-03,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,3580.0,10000000.0
2015-08-04,2.8,2.8,2.8,2.8,2.7,2.8,2.7,0.0,0.0,9870.0,28000000.0
2015-08-05,2.9,2.9,2.9,2.8,2.9,2.9,2.8,0.1,3.57,21180.0,59000000.0
2015-08-06,2.8,2.8,2.8,2.9,2.8,2.8,2.8,-0.1,-3.45,10980.0,31000000.0
2015-08-07,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,1020.0,3000000.0
2015-08-10,2.8,2.8,2.8,2.8,2.9,2.9,2.7,0.0,0.0,1340.0,4000000.0
2015-08-11,2.9,2.9,2.9,2.8,2.9,2.9,2.9,0.1,3.57,10.0,0.0
2015-08-12,2.9,2.9,2.9,2.9,2.8,2.9,2.8,0.0,0.0,7490.0,21000000.0
2015-08-13,2.7,2.7,2.7,2.9,2.8,2.8,2.7,-0.2,-6.9,23140.0,64000000.0
2015-08-14,2.7,2.7,2.7,2.7,2.8,2.8,2.7,0.0,0.0,7000.0,19000000.0
2015-08-17,2.8,2.8,2.8,2.7,2.8,2.8,2.8,0.1,3.7,5000.0,14000000.0
2015-08-18,2.9,2.9,2.9,2.8,2.8,2.9,2.8,0.1,3.57,11040.0,31000000.0
2015-08-19,2.7,2.7,2.7,2.9,2.7,2.7,2.7,-0.2,-6.9,8930.0,24000000.0
2015-08-20,2.8,2.8,2.8,2.7,2.8,2.8,2.7,0.1,3.7,4420.0,12000000.0
2015-08-21,2.8,2.8,2.8,2.8,2.8,2.8,2.7,0.0,0.0,28390.0,77000000.0
2015-08-24,2.7,2.7,2.7,2.8,2.7,2.7,2.7,-0.1,-3.57,6010.0,16000000.0
2015-08-25,2.6,2.6,2.6,2.7,2.7,2.7,2.6,-0.1,-3.7,7760.0,20000000.0
2015-08-26,2.7,2.7,2.7,2.6,2.5,2.7,2.5,0.1,3.85,26290.0,67000000.0
2015-08-27,2.8,2.8,2.8,2.7,2.7,2.8,2.7,0.1,3.7,17970.0,49000000.0
2015-08-28,2.7,2.7,2.7,2.8,2.7,2.7,2.7,-0.1,-3.57,13780.0,37000000.0
2015-08-31,2.8,2.8,2.8,2.7,2.7,2.8,2.7,0.1,3.7,57040.0,154000000.0
2015-09-01,2.8,2.8,2.8,2.8,2.7,2.8,2.7,0.0,0.0,6020.0,16000000.0
2015-09-03,2.7,2.7,2.7,2.8,2.8,2.8,2.7,-0.1,-3.57,40700.0,110000000.0
2015-09-04,2.7,2.7,2.7,2.7,2.7,2.7,2.6,0.0,0.0,28130.0,75000000.0
2015-09-07,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,230.0,1000000.0
2015-09-08,2.8,2.8,2.8,2.7,2.6,2.8,2.6,0.1,3.7,25110.0,69000000.0
2015-09-09,2.8,2.8,2.8,2.8,2.8,2.9,2.8,0.0,0.0,6580.0,19000000.0
2015-09-10,2.7,2.7,2.7,2.8,2.7,2.7,2.7,-0.1,-3.57,8240.0,22000000.0
2015-09-11,2.6,2.6,2.6,2.7,2.6,2.7,2.6,-0.1,-3.7,36880.0,96000000.0
2015-09-14,2.7,2.7,2.7,2.6,2.5,2.7,2.5,0.1,3.85,30.0,0.0
2015-09-15,2.7,2.7,2.7,2.7,2.6,2.7,2.6,0.0,0.0,40730.0,106000000.0
2015-09-16,2.7,2.7,2.7,2.7,2.6,2.7,2.6,0.0,0.0,5450.0,14000000.0
2015-09-17,2.7,2.7,2.7,2.7,2.6,2.7,2.6,0.0,0.0,30.0,0.0
2015-09-18,2.7,2.7,2.7,2.7,2.6,2.7,2.6,0.0,0.0,620.0,2000000.0
2015-09-21,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,0.0,0.0
2015-09-22,2.6,2.6,2.6,2.7,2.6,2.7,2.6,-0.1,-3.7,44140.0,118000000.0
2015-09-23,2.7,2.7,2.7,2.6,2.5,2.7,2.5,0.1,3.85,30430.0,79000000.0
2015-09-24,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,0.0,0.0
2015-09-25,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,490.0,1000000.0
2015-09-28,2.6,2.6,2.6,2.7,2.6,2.6,2.6,-0.1,-3.7,36930.0,96000000.0
2015-09-29,2.6,2.6,2.6,2.6,2.5,2.6,2.5,0.0,0.0,90.0,0.0
2015-09-30,2.5,2.5,2.5,2.6,2.5,2.6,2.5,-0.1,-3.85,2240.0,6000000.0
2015-10-01,2.4,2.4,2.4,2.5,2.5,2.5,2.4,-0.1,-4.0,140.0,0.0
2015-10-02,2.5,2.5,2.5,2.4,2.5,2.5,2.5,0.1,4.17,3080.0,8000000.0
2015-10-05,2.6,2.6,2.6,2.5,2.6,2.6,2.6,0.1,4.0,6930.0,18000000.0
2015-10-06,2.7,2.7,2.7,2.6,2.7,2.7,2.6,0.1,3.85,29570.0,80000000.0
2015-10-07,2.6,2.6,2.6,2.7,2.7,2.7,2.6,-0.1,-3.7,38340.0,102000000.0
2015-10-08,2.7,2.7,2.7,2.6,2.6,2.7,2.6,0.1,3.85,2470.0,6000000.0
2015-10-09,2.6,2.6,2.6,2.7,2.6,2.6,2.6,-0.1,-3.7,4340.0,11000000.0
2015-10-12,2.5,2.5,2.5,2.6,2.5,2.5,2.5,-0.1,-3.85,20.0,0.0
2015-10-13,2.6,2.6,2.6,2.5,2.5,2.6,2.5,0.1,4.0,28280.0,73000000.0
2015-10-14,2.7,2.7,2.7,2.6,2.7,2.7,2.6,0.1,3.85,20700.0,54000000.0
2015-10-15,2.7,2.7,2.7,2.7,2.7,2.7,2.6,0.0,0.0,5050.0,13000000.0
2015-10-16,2.7,2.7,2.7,2.7,2.7,2.7,2.6,0.0,0.0,2830.0,8000000.0
2015-10-19,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,0.0,0.0
2015-10-20,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,5040.0,14000000.0
2015-10-21,2.7,2.7,2.7,2.7,2.6,2.7,2.6,0.0,0.0,60.0,0.0
2015-10-22,2.6,2.6,2.6,2.7,2.7,2.7,2.6,-0.1,-3.7,42850.0,112000000.0
2015-10-23,2.6,2.6,2.6,2.6,2.7,2.7,2.5,0.0,0.0,24500.0,61000000.0
2015-10-26,2.5,2.5,2.5,2.6,2.5,2.6,2.5,-0.1,-3.85,45090.0,113000000.0
2015-10-27,2.4,2.4,2.4,2.5,2.4,2.4,2.4,-0.1,-4.0,19910.0,48000000.0
2015-10-28,2.4,2.4,2.4,2.4,2.3,2.5,2.3,0.0,0.0,107270.0,262000000.0
2015-10-29,2.5,2.5,2.5,2.4,2.5,2.5,2.5,0.1,4.17,40790.0,102000000.0
2015-10-30,2.5,2.5,2.5,2.5,2.5,2.6,2.5,0.0,0.0,22430.0,56000000.0
2015-11-02,2.5,2.5,2.5,2.5,2.6,2.6,2.5,0.0,0.0,5010.0,13000000.0
2015-11-03,2.5,2.5,2.5,2.5,2.4,2.6,2.4,0.0,0.0,22760.0,55000000.0
2015-11-04,2.5,2.5,2.5,2.5,2.4,2.6,2.4,0.0,0.0,9440.0,24000000.0
2015-11-05,2.5,2.5,2.5,2.5,2.5,2.5,2.4,0.0,0.0,39290.0,95000000.0
2015-11-06,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2140.0,5000000.0
2015-11-09,2.5,2.5,2.5,2.5,2.4,2.5,2.4,0.0,0.0,9570.0,24000000.0
2015-11-10,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,11700.0,29000000.0
2015-11-11,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,30.0,0.0
2015-11-12,2.5,2.5,2.5,2.5,2.5,2.5,2.4,0.0,0.0,10140.0,25000000.0
2015-11-13,2.5,2.5,2.5,2.5,2.5,2.5,2.4,0.0,0.0,1110.0,3000000.0
2015-11-16,2.4,2.4,2.4,2.5,2.5,2.5,2.4,-0.1,-4.0,20020.0,48000000.0
2015-11-17,2.4,2.4,2.4,2.4,2.4,2.5,2.4,0.0,0.0,2150.0,5000000.0
2015-11-18,2.4,2.4,2.4,2.4,2.3,2.4,2.3,0.0,0.0,3350.0,8000000.0
2015-11-19,2.4,2.4,2.4,2.4,2.4,2.5,2.4,0.0,0.0,2920.0,7000000.0
2015-11-20,2.5,2.5,2.5,2.4,2.4,2.5,2.4,0.1,4.17,15710.0,38000000.0
2015-11-23,2.4,2.4,2.4,2.5,2.4,2.5,2.4,-0.1,-4.0,9980.0,24000000.0
2015-11-24,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,4110.0,10000000.0
2015-11-25,2.4,2.4,2.4,2.4,2.4,2.4,2.3,0.0,0.0,14100.0,33000000.0
2015-11-26,2.4,2.4,2.4,2.4,2.5,2.5,2.4,0.0,0.0,10030.0,24000000.0
2015-11-27,2.3,2.3,2.3,2.4,2.3,2.3,2.3,-0.1,-4.17,800.0,2000000.0
2015-11-30,2.3,2.3,2.3,2.3,2.3,2.4,2.3,0.0,0.0,6940.0,16000000.0
2015-12-01,2.4,2.4,2.4,2.3,2.4,2.4,2.4,0.1,4.35,30.0,0.0
2015-12-02,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,10.0,0.0
2015-12-03,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,30.0,0.0
2015-12-04,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,330.0,1000000.0
2015-12-07,2.3,2.3,2.3,2.4,2.4,2.4,2.3,-0.1,-4.17,14900.0,35000000.0
2015-12-08,2.2,2.2,2.2,2.3,2.4,2.4,2.2,-0.1,-4.35,2010.0,4000000.0
2015-12-09,2.3,2.3,2.3,2.2,2.3,2.3,2.3,0.1,4.55,10.0,0.0
2015-12-10,2.4,2.4,2.4,2.3,2.4,2.4,2.4,0.1,4.35,33800.0,81000000.0
2015-12-11,2.4,2.4,2.4,2.4,2.5,2.5,2.4,0.0,0.0,10760.0,26000000.0
2015-12-14,2.5,2.5,2.5,2.4,2.5,2.5,2.3,0.1,4.17,4460.0,10000000.0
2015-12-15,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,10.0,0.0
2015-12-16,2.5,2.5,2.5,2.5,2.6,2.6,2.5,0.0,0.0,1030.0,3000000.0
2015-12-17,2.5,2.5,2.5,2.5,2.4,2.5,2.4,0.0,0.0,130.0,0.0
2015-12-18,2.5,2.5,2.5,2.5,2.4,2.5,2.4,0.0,0.0,190.0,0.0
2015-12-21,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,10.0,0.0
2015-12-22,2.4,2.4,2.4,2.5,2.4,2.4,2.4,-0.1,-4.0,1050.0,3000000.0
2015-12-23,2.4,2.4,2.4,2.4,2.3,2.4,2.3,0.0,0.0,30370.0,70000000.0
2015-12-24,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,115280.0,277000000.0
2015-12-25,2.3,2.3,2.3,2.4,2.3,2.3,2.3,-0.1,-4.17,9220.0,21000000.0
2015-12-28,2.4,2.4,2.4,2.3,2.3,2.4,2.3,0.1,4.35,20540.0,47000000.0
2015-12-29,2.3,2.3,2.3,2.4,2.3,2.3,2.3,-0.1,-4.17,1280.0,3000000.0
2015-12-30,2.3,2.3,2.3,2.3,2.3,2.3,2.2,0.0,0.0,22020.0,51000000.0
2015-12-31,2.3,2.3,2.3,2.3,2.3,2.3,2.2,0.0,0.0,8120.0,19000000.0
2016-01-04,2.4,2.4,2.4,2.3,2.3,2.4,2.4,0.1,4.35,1400.0,3000000.0
2016-01-05,2.3,2.3,2.3,2.4,2.4,2.4,2.3,-0.1,-4.17,6460.0,15000000.0
2016-01-06,2.3,2.3,2.3,2.3,2.4,2.4,2.3,0.0,0.0,70030.0,161000000.0
2016-01-07,2.4,2.4,2.4,2.3,2.3,2.4,2.3,0.1,4.35,130130.0,309000000.0
2016-01-08,2.5,2.5,2.5,2.4,2.4,2.5,2.4,0.1,4.17,74860.0,187000000.0
2016-01-11,2.5,2.5,2.5,2.5,2.5,2.6,2.5,0.0,0.0,20280.0,52000000.0
2016-01-12,2.4,2.4,2.4,2.5,2.5,2.6,2.4,-0.1,-4.0,1720.0,4000000.0
2016-01-13,2.3,2.3,2.3,2.4,2.5,2.5,2.3,-0.1,-4.17,33440.0,83000000.0
2016-01-14,2.4,2.4,2.4,2.3,2.4,2.4,2.4,0.1,4.35,5950.0,14000000.0
2016-01-15,2.5,2.5,2.5,2.4,2.5,2.5,2.5,0.1,4.17,25690.0,64000000.0
2016-01-18,2.6,2.6,2.6,2.5,2.6,2.6,2.6,0.1,4.0,101850.0,265000000.0
2016-01-19,2.7,2.7,2.7,2.6,2.7,2.7,2.7,0.1,3.85,69190.0,187000000.0
2016-01-20,2.8,2.8,2.8,2.7,2.8,2.8,2.8,0.1,3.7,76530.0,214000000.0
2016-01-21,2.9,2.9,2.9,2.8,2.9,2.9,2.9,0.1,3.57,151490.0,439000000.0
2016-01-22,2.9,2.9,2.9,2.9,3.1,3.1,2.9,0.0,0.0,102850.0,310000000.0
2016-01-25,2.9,2.9,2.9,2.9,2.9,3.0,2.9,0.0,0.0,27410.0,79000000.0
2016-01-26,2.8,2.8,2.8,2.9,2.9,2.9,2.7,-0.1,-3.45,24090.0,66000000.0
2016-01-27,2.7,2.7,2.7,2.8,2.8,2.8,2.7,-0.1,-3.57,34010.0,92000000.0
2016-01-28,2.7,2.7,2.7,2.7,2.7,2.8,2.7,0.0,0.0,31330.0,85000000.0
2016-01-29,2.8,2.8,2.8,2.7,2.8,2.8,2.7,0.1,3.7,10120.0,28000000.0
2016-02-01,2.7,2.7,2.7,2.8,2.8,2.8,2.7,-0.1,-3.57,9680.0,26000000.0
2016-02-02,2.7,2.7,2.7,2.7,2.6,2.7,2.6,0.0,0.0,7490.0,20000000.0
2016-02-03,2.6,2.6,2.6,2.7,2.6,2.6,2.6,-0.1,-3.7,3020.0,8000000.0
2016-02-04,2.5,2.5,2.5,2.6,2.6,2.6,2.5,-0.1,-3.85,13590.0,34000000.0
2016-02-05,2.6,2.6,2.6,2.5,2.5,2.6,2.4,0.1,4.0,37950.0,92000000.0
2016-02-15,2.7,2.7,2.7,2.6,2.6,2.7,2.5,0.1,3.85,11680.0,30000000.0
2016-02-16,2.6,2.6,2.6,2.7,2.6,2.7,2.6,-0.1,-3.7,2310.0,6000000.0
2016-02-17,2.6,2.6,2.6,2.6,2.5,2.6,2.5,0.0,0.0,35590.0,89000000.0
2016-02-18,2.5,2.5,2.5,2.6,2.5,2.6,2.5,-0.1,-3.85,16060.0,42000000.0
2016-02-19,2.6,2.6,2.6,2.5,2.5,2.6,2.5,0.1,4.0,10270.0,26000000.0
2016-02-22,2.6,2.6,2.6,2.6,2.6,2.6,2.5,0.0,0.0,27440.0,70000000.0
2016-02-23,2.6,2.6,2.6,2.6,2.5,2.6,2.5,0.0,0.0,9580.0,24000000.0
2016-02-24,2.6,2.6,2.6,2.6,2.6,2.6,2.5,0.0,0.0,14230.0,37000000.0
2016-02-25,2.6,2.6,2.6,2.6,2.5,2.6,2.5,0.0,0.0,5020.0,13000000.0
2016-02-26,2.5,2.5,2.5,2.6,2.5,2.6,2.5,-0.1,-3.85,17800.0,45000000.0
2016-02-29,2.4,2.4,2.4,2.5,2.5,2.5,2.4,-0.1,-4.0,10880.0,27000000.0
2016-03-01,2.5,2.5,2.5,2.4,2.4,2.5,2.4,0.1,4.17,14500.0,36000000.0
2016-03-02,2.5,2.5,2.5,2.5,2.5,2.6,2.5,0.0,0.0,10220.0,26000000.0
2016-03-03,2.5,2.5,2.5,2.5,2.5,2.6,2.5,0.0,0.0,21730.0,55000000.0
2016-03-04,2.4,2.4,2.4,2.5,2.4,2.5,2.4,-0.1,-4.0,20480.0,50000000.0
2016-03-07,2.5,2.5,2.5,2.4,2.5,2.5,2.5,0.1,4.17,19300.0,48000000.0
2016-03-08,2.6,2.6,2.6,2.5,2.6,2.6,2.5,0.1,4.0,17360.0,44000000.0
2016-03-09,2.5,2.5,2.5,2.6,2.5,2.6,2.5,-0.1,-3.85,3670.0,9000000.0
2016-03-10,2.6,2.6,2.6,2.5,2.4,2.6,2.4,0.1,4.0,61180.0,152000000.0
2016-03-11,2.5,2.5,2.5,2.6,2.6,2.6,2.5,-0.1,-3.85,27240.0,68000000.0
2016-03-14,2.5,2.5,2.5,2.5,2.6,2.6,2.5,0.0,0.0,24930.0,63000000.0
2016-03-15,2.6,2.6,2.6,2.5,2.5,2.6,2.5,0.1,4.0,46620.0,121000000.0
2016-03-16,2.7,2.7,2.7,2.6,2.6,2.7,2.6,0.1,3.85,79060.0,210000000.0
2016-03-17,2.7,2.7,2.7,2.7,2.7,2.8,2.7,0.0,0.0,20510.0,57000000.0
2016-03-18,2.8,2.8,2.8,2.7,2.8,2.8,2.7,0.1,3.7,22180.0,62000000.0
2016-03-21,2.7,2.7,2.7,2.8,2.7,2.8,2.7,-0.1,-3.57,33500.0,91000000.0
2016-03-22,2.7,2.7,2.7,2.7,2.7,2.8,2.6,0.0,0.0,10500.0,27000000.0
2016-03-23,2.7,2.7,2.7,2.7,2.8,2.8,2.6,0.0,0.0,2830.0,8000000.0
2016-03-24,2.7,2.7,2.7,2.7,2.7,2.7,2.6,0.0,0.0,7580.0,20000000.0
2016-03-25,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0.0,0.0,470.0,1000000.0
2016-03-28,2.6,2.6,2.6,2.7,2.6,2.7,2.6,-0.1,-3.7,20300.0,55000000.0
2016-03-29,2.7,2.7,2.7,2.6,2.7,2.7,2.6,0.1,3.85,92620.0,249000000.0
2016-03-30,2.6,2.6,2.6,2.7,2.7,2.8,2.6,-0.1,-3.7,13290.0,36000000.0
2016-03-31,2.6,2.6,2.6,2.6,2.7,2.7,2.6,0.0,0.0,141920.0,371000000.0
2016-04-01,2.5,2.5,2.5,2.6,2.6,2.6,2.5,-0.1,-3.85,10620.0,27000000.0
2016-04-04,2.5,2.5,2.5,2.5,2.6,2.6,2.4,0.0,0.0,123570.0,306000000.0
2016-04-05,2.4,2.4,2.4,2.5,2.4,2.4,2.4,-0.1,-4.0,25220.0,61000000.0
2016-04-06,2.4,2.4,2.4,2.4,2.3,2.4,2.3,0.0,0.0,86630.0,200000000.0
2016-04-11,2.5,2.5,2.5,2.4,2.4,2.5,2.4,0.1,4.17,51260.0,121600000.0
2016-04-12,2.5,2.5,2.5,2.5,2.5,2.5,2.4,0.0,0.0,25670.0,62000000.0
2016-04-13,2.5,2.5,2.5,2.5,2.5,2.5,2.4,0.0,0.0,600.0,1000000.0
2016-04-14,2.5,2.5,2.5,2.5,2.4,2.5,2.4,0.0,0.0,14750.0,35000000.0
2016-04-15,2.4,2.4,2.4,2.5,2.4,2.4,2.4,-0.1,-4.0,15450.0,37000000.0
2016-04-19,2.4,2.4,2.4,2.4,2.4,2.4,2.3,0.0,0.0,89590.0,206000000.0
